customers,averagespeed,distance,vehicles,costs,tts,weighted_load,positive_height_diff,total_fuel,driver_pay5,14.14336112892035,870557.6620533199,1,551.0430860482846,0.4429917335510254,398496395.22591877,181.53213916627095,67.4456263298671,433.0132399710172
6,11.226851851851853,1115913.696703707,2,787.7567335584553,0.7303879261016846,454024297.4902342,312.0808830929466,52.65424743318572,695.6118005503803
6,11.622496293056583,1191537.478014381,2,817.6062299951058,0.8675599098205566,473135340.04638696,255.79239172640436,57.05687084134991,717.7567060227434
6,11.226851851851851,617385.0045607543,2,605.0472362472955,0.7647860050201416,249697499.5866489,207.4405091043097,29.024564367426308,554.2542486042994
6,14.008107513518123,1208912.9414467702,2,948.1663317452135,0.8021240234375,485355795.7395815,528.1114650338261,74.2476283713501,818.2329820953507
6,14.042546675964903,1781634.5369186709,2,1081.272355618049,0.7958998680114746,736564337.8869264,571.7503628328764,112.63304068221639,884.1645344241704
6,11.786664198676132,1513062.7995244875,2,1023.49978455605,0.7998812198638916,605108916.1532005,243.9229640643627,73.6468229466518,894.6178443994094
7,12.841128958302377,1564195.121715723,2,1065.9683472309853,1.4538586139678955,652016884.6890069,391.8207394714045,87.17800231938944,913.4068431720539
7,13.605905081260701,1730596.43114843,2,1076.3342879378447,1.8570168018341064,705081598.3100657,387.23231653477023,105.70217839285534,891.3554757503478
7,13.702319654798643,1684424.8878185337,2,1039.7051546632006,1.4482417106628418,685496710.7016891,501.9568968443241,103.51495369751669,858.5539856925465
7,18.686958933528196,1158590.5466169387,1,636.3239114791477,1.538881540298462,565665697.133671,574.5869948331339,112.07431253568305,440.1938645417023
7,19.134599061180452,1166728.4963249082,1,638.6452814246318,2.213076114654541,540038527.7661593,381.80682324708556,117.47662636245246,433.06118529033995
7,11.818804551482234,1283333.3904889838,2,889.6973154274084,1.4426307678222656,536691882.2209999,260.4452392887498,64.42205696497484,776.9587157387024
7,13.792069567215504,1531579.486208386,2,966.8108173926952,1.3097164630889893,640251711.4997863,344.5517372332098,108.30510553513575,777.2768827062076
7,12.310927469734589,1243173.9389970915,2,910.2889869098258,1.093836784362793,528117333.0846705,334.2460731789187,66.0334888573948,794.7303814093849
7,12.542903003660046,1314160.7711555157,2,1073.2496525958998,1.6224768161773682,532956047.2375575,460.61651023802347,70.80180673958768,949.3464908016213
7,14.977427958355618,1776362.8843058394,2,1036.653549358463,1.8618791103363037,733568146.853501,272.956743444469,118.71542799268686,828.9015503712608
8,13.481154870006296,1408392.4274059846,3,883.32372183583,1.7892663478851318,588401044.7338083,652.4066332650868,83.6377194933256,736.9577127225102
8,12.750414334841286,1655159.9518169118,2,1097.8892135372957,2.229003429412842,694007633.6259507,311.7205288249332,91.9489503208599,936.978550475791
8,11.46220618072913,1275524.2404269744,3,893.2946903378908,1.8068196773529053,543278238.011532,315.4985849944263,62.954985691266415,783.1234653781745
8,12.86716353313897,1292290.5395319557,2,986.4361778662822,2.1386916637420654,567876810.4307606,507.6717232733596,73.51448290867584,857.7858327760994
8,12.948164087632046,1424238.5888447452,2,996.6858183164675,2.974600315093994,628218292.5174463,338.12947599638983,84.5336075410625,848.752005119608
8,13.863637155028497,1502100.4618303669,2,935.1207518391429,3.369162082672119,672470610.693496,495.33987048793546,99.56641268929928,760.8795296328692
8,12.275790465856598,1137711.590331295,2,762.130780027988,1.7712953090667725,504306672.15950817,347.5347521831395,61.89844164862974,653.8085071428859
8,14.389366148351279,1654523.184885818,2,992.8844393476202,3.0389292240142822,692489275.4703894,407.3765828333509,106.41831609947374,806.6523861735411
8,14.43161833978645,1549004.3520376605,2,951.4370176153968,3.171360492706299,672875751.4622476,219.09082193777917,112.85001732183215,753.9494873021906
8,11.226851851851855,1421368.2442983186,3,1005.2007925837588,2.1736652851104736,579532447.4354435,579.5104987387549,67.15490861415628,887.6797025089853
9,13.723494980428281,1667186.6394585613,2,1039.743619966325,4.196910858154297,733022035.502007,380.61412717985297,106.75802640365725,852.9170737599247
9,15.695671179691432,1995013.1202261476,2,1152.4964128143943,5.734073162078857,850307301.3071549,695.8515929820185,148.73974870826083,892.2018525749377
9,11.22685185185185,2085893.9837652529,3,1506.7851351538786,3.974390983581543,825970587.2244883,346.11879082995017,96.80144437220414,1337.3826075025213
